date,city,death,pm10,tempF,o3,dow,season
2003-04-16,balt,12,NA,71.0,8.3421355865,Wednesday,Spring
2003-04-17,balt,11,NA,55.0,10.508802253,Thursday,Spring
2003-04-18,balt,11,NA,43.0,-4.19953108,Friday,Spring
2003-04-19,balt,19,NA,52.0,2.7171355865,Saturday,Spring
2003-04-20,balt,20,NA,51.0,1.3421355865,Sunday,Spring
2003-04-21,balt,17,-6.221545198,51.0,-8.19953108,Monday,Spring
2003-04-22,balt,16,NA,59.0,-8.741197747,Tuesday,Spring
2003-04-23,balt,12,NA,53.0,12.55046892,Wednesday,Spring
2003-04-24,balt,19,NA,49.0,8.3004689198,Thursday,Spring
2003-04-25,balt,19,NA,59.0,-1.491197747,Friday,Spring
2003-04-26,balt,14,NA,58.0,6.2171355865,Saturday,Spring
2003-04-27,balt,18,-2.006101695,59.0,12.758802253,Sunday,Spring
2003-04-28,balt,19,NA,60.0,-1.032864414,Monday,Spring
2003-04-29,balt,12,NA,63.0,-0.157864414,Tuesday,Spring
2003-04-30,balt,16,NA,64.0,0.0957587749,Wednesday,Spring
2003-05-01,balt,14,NA,69.0,-0.32453108,Thursday,Spring
2003-05-02,balt,15,NA,70.0,-2.032864414,Friday,Spring
2003-05-03,balt,12,-3.826588983,56.0,3.0088022532,Saturday,Spring
2003-05-04,balt,13,NA,54.0,6.8838022532,Sunday,Spring
2003-05-05,balt,16,NA,48.0,-10.28286441,Monday,Spring
2003-05-06,balt,15,NA,55.0,-11.15786441,Tuesday,Spring
2003-05-07,balt,17,NA,65.0,-10.37215013,Wednesday,Spring
2003-05-08,balt,22,NA,68.0,-5.241197747,Thursday,Spring
2003-05-09,balt,16,-2.648574859,60.0,-14.49119775,Friday,Spring
2003-05-10,balt,20,NA,65.0,-13.36619775,Saturday,Spring
2003-05-11,balt,12,NA,73.0,-3.616197747,Sunday,Spring
2003-05-12,balt,13,NA,63.0,8.8838022532,Monday,Spring
2003-05-13,balt,12,NA,55.0,8.5088022532,Tuesday,Spring
2003-05-14,balt,22,NA,58.0,2.1338022532,Wednesday,Spring
2003-05-15,balt,22,1.5779745763,61.0,5.2588022532,Thursday,Spring
2003-05-16,balt,18,NA,55.0,1.9254689198,Friday,Spring
2003-05-17,balt,14,NA,50.0,-6.616197747,Saturday,Spring
2003-05-18,balt,17,NA,50.0,-4.657864414,Sunday,Spring
2003-05-19,balt,8,NA,55.0,-4.44953108,Monday,Spring
2003-05-20,balt,22,NA,57.0,-3.078154269,Tuesday,Spring
2003-05-21,balt,22,-4.793251412,58.0,-16.19953108,Wednesday,Spring
2003-05-22,balt,19,NA,57.0,-17.19953108,Thursday,Spring
2003-05-23,balt,21,NA,55.0,-17.94953108,Friday,Spring
2003-05-24,balt,19,NA,59.0,-8.991197747,Saturday,Spring
2003-05-25,balt,16,NA,60.0,-7.532864414,Sunday,Spring
2003-05-26,balt,20,NA,62.0,-1.19953108,Monday,Spring
2003-05-27,balt,20,-5.432436441,57.0,-14.69953108,Tuesday,Spring
2003-05-28,balt,12,NA,59.0,-6.82453108,Wednesday,Spring
2003-05-29,balt,18,NA,60.0,-9.44953108,Thursday,Spring
2003-05-30,balt,15,NA,65.0,5.7588022532,Friday,Spring
2003-05-31,balt,21,NA,66.0,4.4254689198,Saturday,Spring
2003-06-01,balt,10,NA,61.0,NA,Sunday,Spring
2003-06-02,balt,15,-1.586943503,58.0,NA,Monday,Spring
2003-06-03,balt,20,NA,58.0,NA,Tuesday,Spring
2003-06-04,balt,15,NA,57.0,NA,Wednesday,Spring
2003-06-05,balt,13,NA,65.0,NA,Thursday,Spring
2003-06-06,balt,15,NA,65.0,NA,Friday,Spring
2003-06-07,balt,14,NA,66.0,NA,Saturday,Spring
2003-06-08,balt,15,-9.198324859,64.0,NA,Sunday,Spring
2003-06-09,balt,15,NA,70.0,NA,Monday,Spring
2003-06-10,balt,17,NA,69.0,NA,Tuesday,Spring
2003-06-11,balt,14,NA,74.0,NA,Wednesday,Spring
2003-06-12,balt,19,NA,77.0,NA,Thursday,Spring
2003-06-13,balt,17,NA,77.0,NA,Friday,Spring
2003-06-14,balt,10,-3.798652542,78.0,NA,Saturday,Spring
2003-06-15,balt,10,NA,72.0,NA,Sunday,Spring
2003-06-16,balt,13,NA,67.0,NA,Monday,Spring
2003-06-17,balt,13,NA,62.0,NA,Tuesday,Spring
2003-06-18,balt,13,NA,68.0,NA,Wednesday,Spring
2003-06-19,balt,17,NA,73.0,NA,Thursday,Spring
2003-06-20,balt,12,-6.21895339,65.0,NA,Friday,Spring
2003-06-21,balt,22,NA,64.0,NA,Saturday,Spring
2003-06-22,balt,10,NA,68.0,NA,Sunday,Spring
2003-06-23,balt,14,NA,74.0,NA,Monday,Spring
2003-06-24,balt,8,NA,77.0,NA,Tuesday,Spring
2003-06-25,balt,23,NA,78.0,NA,Wednesday,Spring
2003-06-26,balt,21,57.793675141,83.0,NA,Thursday,Spring
2003-06-27,balt,9,NA,79.0,NA,Friday,Spring
2003-06-28,balt,17,NA,73.0,NA,Saturday,Spring
2003-06-29,balt,13,NA,77.0,NA,Sunday,Spring
2003-06-30,balt,24,NA,81.0,NA,Monday,Spring
2003-07-01,balt,11,NA,75.0,NA,Tuesday,Summer
2003-07-02,balt,12,3.9736384181,71.0,NA,Wednesday,Summer
2003-07-03,balt,15,NA,72.0,NA,Thursday,Summer
2003-07-04,balt,14,NA,79.0,NA,Friday,Summer
2003-07-05,balt,14,NA,81.0,NA,Saturday,Summer
2003-07-06,balt,10,NA,81.0,NA,Sunday,Summer
2003-07-07,balt,6,NA,79.0,NA,Monday,Summer
2003-07-08,balt,22,15.278514124,79.0,NA,Tuesday,Summer
2003-07-09,balt,22,NA,82.0,NA,Wednesday,Summer
2003-07-10,balt,15,NA,73.0,NA,Thursday,Summer
2003-07-11,balt,19,NA,77.0,NA,Friday,Summer
2003-07-12,balt,18,NA,73.0,NA,Saturday,Summer
2003-07-13,balt,14,NA,73.0,NA,Sunday,Summer
2003-07-14,balt,25,-10.68389124,73.0,NA,Monday,Summer
2003-07-15,balt,17,NA,73.0,NA,Tuesday,Summer
2003-07-16,balt,29,NA,80.0,NA,Wednesday,Summer
2003-07-17,balt,15,NA,74.0,NA,Thursday,Summer
2003-07-18,balt,10,NA,74.0,NA,Friday,Summer
2003-07-19,balt,15,NA,74.0,NA,Saturday,Summer
2003-07-20,balt,16,3.503079096,72.0,NA,Sunday,Summer
2003-07-21,balt,17,NA,81.0,NA,Monday,Summer
2003-07-22,balt,13,NA,79.0,NA,Tuesday,Summer
2003-07-23,balt,16,NA,75.0,NA,Wednesday,Summer
2003-07-24,balt,13,NA,74.0,NA,Thursday,Summer
2003-07-25,balt,18,NA,74.0,NA,Friday,Summer
2003-07-26,balt,15,7.2638333333,77.0,NA,Saturday,Summer
2003-07-27,balt,10,NA,81.0,NA,Sunday,Summer
2003-07-28,balt,17,NA,75.0,NA,Monday,Summer
2003-07-29,balt,13,NA,74.0,NA,Tuesday,Summer
2003-07-30,balt,17,NA,71.0,NA,Wednesday,Summer
2003-07-31,balt,13,NA,75.0,NA,Thursday,Summer
2003-08-01,balt,19,7.2977471751,77.0,NA,Friday,Summer
2003-08-02,balt,16,NA,79.0,NA,Saturday,Summer
2003-08-03,balt,9,NA,80.0,NA,Sunday,Summer
2003-08-04,balt,12,NA,78.0,NA,Monday,Summer
2003-08-05,balt,19,NA,76.0,NA,Tuesday,Summer
2003-08-06,balt,11,NA,74.0,NA,Wednesday,Summer
2003-08-07,balt,13,7.2886468927,73.0,NA,Thursday,Summer
2003-08-08,balt,16,NA,77.0,NA,Friday,Summer
2003-08-09,balt,14,NA,76.0,NA,Saturday,Summer
2003-08-10,balt,14,NA,77.0,NA,Sunday,Summer
2003-08-11,balt,13,NA,76.0,NA,Monday,Summer
2003-08-12,balt,13,NA,77.0,NA,Tuesday,Summer
2003-08-13,balt,16,22.897600282,80.0,NA,Wednesday,Summer
2003-08-14,balt,18,NA,80.0,NA,Thursday,Summer
2003-08-15,balt,15,NA,81.0,NA,Friday,Summer
2003-08-16,balt,18,NA,78.0,NA,Saturday,Summer
2003-08-17,balt,13,NA,76.0,NA,Sunday,Summer
2003-08-18,balt,14,NA,76.0,NA,Monday,Summer
2003-08-19,balt,12,17.643166667,74.0,NA,Tuesday,Summer
2003-08-20,balt,12,NA,76.0,NA,Wednesday,Summer
2003-08-21,balt,18,NA,80.0,NA,Thursday,Summer
2003-08-22,balt,14,NA,81.0,NA,Friday,Summer
2003-08-23,balt,10,NA,73.0,NA,Saturday,Summer
2003-08-24,balt,13,NA,66.0,NA,Sunday,Summer
2003-08-25,balt,13,7.6023573446,72.0,NA,Monday,Summer
2003-08-26,balt,20,NA,77.0,NA,Tuesday,Summer
2003-08-27,balt,11,NA,76.0,NA,Wednesday,Summer
2003-08-28,balt,17,NA,75.0,NA,Thursday,Summer
2003-08-29,balt,17,NA,80.0,NA,Friday,Summer
2003-08-30,balt,15,NA,81.0,NA,Saturday,Summer
2003-08-31,balt,17,-10.27078107,71.0,NA,Sunday,Summer
2003-09-01,balt,16,NA,77.0,NA,Monday,Summer
2003-09-02,balt,17,NA,76.0,NA,Tuesday,Summer
2003-09-03,balt,12,NA,73.0,NA,Wednesday,Summer
2003-09-04,balt,12,NA,72.0,NA,Thursday,Summer
2003-09-05,balt,13,NA,67.0,NA,Friday,Summer
2003-09-06,balt,16,-8.268639831,65.0,NA,Saturday,Summer
2003-09-07,balt,14,NA,68.0,NA,Sunday,Summer
2003-09-08,balt,14,NA,69.0,NA,Monday,Summer
2003-09-09,balt,11,NA,69.0,NA,Tuesday,Summer
2003-09-10,balt,15,NA,65.0,NA,Wednesday,Summer
2003-09-11,balt,16,NA,66.0,NA,Thursday,Summer
2003-09-12,balt,12,-9.965,64.0,NA,Friday,Summer
2003-09-13,balt,16,NA,72.0,NA,Saturday,Summer
2003-09-14,balt,8,NA,72.0,NA,Sunday,Summer
2003-09-15,balt,21,NA,71.0,NA,Monday,Summer
2003-09-16,balt,23,NA,67.0,NA,Tuesday,Summer
2003-09-17,balt,9,NA,65.0,NA,Wednesday,Summer
2003-09-18,balt,16,-9.645375511,70.0,NA,Thursday,Summer
2003-09-19,balt,17,NA,71.0,NA,Friday,Summer
2003-09-20,balt,18,NA,71.0,NA,Saturday,Summer
2003-09-21,balt,15,NA,69.0,NA,Sunday,Summer
2003-09-22,balt,20,NA,71.0,NA,Monday,Summer
2003-09-23,balt,17,NA,66.0,NA,Tuesday,Summer
2003-09-24,balt,21,14.243318235,62.0,NA,Wednesday,Summer
2003-09-25,balt,8,NA,70.0,NA,Thursday,Summer
2003-09-26,balt,9,NA,71.0,NA,Friday,Summer
2003-09-27,balt,12,NA,72.0,NA,Saturday,Summer
2003-09-28,balt,14,NA,64.0,NA,Sunday,Summer
2003-09-29,balt,15,NA,56.0,NA,Monday,Summer
2003-09-30,balt,6,-4.567260374,55.0,NA,Tuesday,Summer
2003-10-01,balt,18,NA,54.0,NA,Wednesday,Autumn
2003-10-02,balt,17,NA,50.0,NA,Thursday,Autumn
2003-10-03,balt,18,NA,50.0,NA,Friday,Autumn
2003-10-04,balt,23,NA,58.0,NA,Saturday,Autumn
2003-10-05,balt,16,NA,55.0,NA,Sunday,Autumn
2003-10-06,balt,14,-4.50440678,58.0,NA,Monday,Autumn
2003-10-07,balt,21,NA,60.0,NA,Tuesday,Autumn
2003-10-08,balt,18,NA,63.0,NA,Wednesday,Autumn
2003-10-09,balt,13,NA,65.0,NA,Thursday,Autumn
2003-10-10,balt,16,NA,61.0,NA,Friday,Autumn
2003-10-11,balt,11,NA,66.0,NA,Saturday,Autumn
2003-10-12,balt,15,-1.038302162,64.0,NA,Sunday,Autumn
2003-10-13,balt,21,NA,62.0,NA,Monday,Autumn
2003-10-14,balt,12,NA,57.0,NA,Tuesday,Autumn
2003-10-15,balt,16,NA,55.0,NA,Wednesday,Autumn
2003-10-16,balt,17,NA,57.0,NA,Thursday,Autumn
2003-10-17,balt,17,NA,53.0,NA,Friday,Autumn
2003-10-18,balt,12,-11.33469316,50.0,NA,Saturday,Autumn
2003-10-19,balt,12,NA,55.0,NA,Sunday,Autumn
2003-10-20,balt,13,NA,53.0,NA,Monday,Autumn
2003-10-21,balt,13,NA,62.0,NA,Tuesday,Autumn
2003-10-22,balt,18,NA,52.0,NA,Wednesday,Autumn
2003-10-23,balt,11,NA,42.0,NA,Thursday,Autumn
2003-10-24,balt,16,-3.995333036,43.0,NA,Friday,Autumn
2003-10-25,balt,10,NA,48.0,NA,Saturday,Autumn
2003-10-26,balt,21,NA,66.0,NA,Sunday,Autumn
2003-10-27,balt,13,NA,54.0,NA,Monday,Autumn
2003-10-28,balt,23,NA,46.0,NA,Tuesday,Autumn
2003-10-29,balt,26,NA,48.0,NA,Wednesday,Autumn
2003-10-30,balt,18,1.2853696669,51.0,NA,Thursday,Autumn
2003-10-31,balt,21,NA,56.0,NA,Friday,Autumn
2003-11-01,balt,18,NA,64.0,NA,Saturday,Autumn
2003-11-02,balt,19,NA,65.0,NA,Sunday,Autumn
2003-11-03,balt,21,NA,67.0,NA,Monday,Autumn
2003-11-04,balt,15,NA,65.0,NA,Tuesday,Autumn
2003-11-05,balt,15,-6.138654296,71.0,NA,Wednesday,Autumn
2003-11-06,balt,20,NA,64.0,NA,Thursday,Autumn
2003-11-07,balt,18,NA,54.0,NA,Friday,Autumn
2003-11-08,balt,14,NA,44.0,NA,Saturday,Autumn
2003-11-09,balt,15,NA,35.0,NA,Sunday,Autumn
2003-11-10,balt,12,NA,38.0,NA,Monday,Autumn
2003-11-11,balt,15,8.1903652835,45.0,NA,Tuesday,Autumn
2003-11-12,balt,15,NA,56.0,NA,Wednesday,Autumn
2003-11-13,balt,18,NA,50.0,NA,Thursday,Autumn
2003-11-14,balt,16,NA,42.0,NA,Friday,Autumn
2003-11-15,balt,27,NA,48.0,NA,Saturday,Autumn
2003-11-16,balt,12,NA,48.0,NA,Sunday,Autumn
2003-11-17,balt,11,7.7816832262,52.0,NA,Monday,Autumn
2003-11-18,balt,18,NA,46.0,NA,Tuesday,Autumn
2003-11-19,balt,13,NA,60.0,NA,Wednesday,Autumn
2003-11-20,balt,9,NA,47.0,NA,Thursday,Autumn
2003-11-21,balt,13,NA,53.0,NA,Friday,Autumn
2003-11-22,balt,10,NA,52.0,NA,Saturday,Autumn
2003-11-23,balt,20,0.3568892461,47.0,NA,Sunday,Autumn
2003-11-24,balt,15,NA,54.0,NA,Monday,Autumn
2003-11-25,balt,20,NA,38.0,NA,Tuesday,Autumn
2003-11-26,balt,17,NA,40.0,NA,Wednesday,Autumn
2003-11-27,balt,17,NA,45.0,NA,Thursday,Autumn
2003-11-28,balt,16,NA,52.0,NA,Friday,Autumn
2003-11-29,balt,12,-17.95843805,40.0,NA,Saturday,Autumn
2003-11-30,balt,17,NA,42.0,NA,Sunday,Autumn
2003-12-01,balt,18,NA,44.0,NA,Monday,Autumn
2003-12-02,balt,13,NA,35.0,NA,Tuesday,Autumn
2003-12-03,balt,30,NA,29.0,NA,Wednesday,Autumn
2003-12-04,balt,22,NA,31.0,NA,Thursday,Autumn
2003-12-05,balt,19,-15.46106224,33.0,NA,Friday,Autumn
2003-12-06,balt,14,NA,31.0,NA,Saturday,Autumn
2003-12-07,balt,21,NA,29.0,NA,Sunday,Autumn
2003-12-08,balt,16,NA,29.0,NA,Monday,Autumn
2003-12-09,balt,21,NA,33.0,NA,Tuesday,Autumn
2003-12-10,balt,14,NA,44.0,NA,Wednesday,Autumn
2003-12-11,balt,23,-17.56083431,47.0,NA,Thursday,Autumn
2003-12-12,balt,23,NA,34.0,NA,Friday,Autumn
2003-12-13,balt,24,NA,31.0,NA,Saturday,Autumn
2003-12-14,balt,26,NA,34.0,NA,Sunday,Autumn
2003-12-15,balt,26,NA,34.0,NA,Monday,Autumn
2003-12-16,balt,27,NA,40.0,NA,Tuesday,Autumn
2003-12-17,balt,17,-12.3462931,40.0,NA,Wednesday,Autumn
2003-12-18,balt,23,NA,31.0,NA,Thursday,Autumn
2003-12-19,balt,24,NA,31.0,NA,Friday,Autumn
2003-12-20,balt,16,NA,33.0,NA,Saturday,Autumn
2003-12-21,balt,19,NA,34.0,NA,Sunday,Autumn
2003-12-22,balt,23,NA,41.0,NA,Monday,Autumn
2003-12-23,balt,23,2.2631034483,51.0,NA,Tuesday,Autumn
2003-12-24,balt,19,NA,43.0,NA,Wednesday,Autumn
2003-12-25,balt,10,NA,35.0,NA,Thursday,Autumn
2003-12-26,balt,25,NA,36.0,NA,Friday,Autumn
2003-12-27,balt,19,NA,40.0,NA,Saturday,Autumn
2003-12-28,balt,18,NA,38.0,NA,Sunday,Autumn
2003-12-29,balt,21,15.741896552,42.0,NA,Monday,Autumn
2003-12-30,balt,16,NA,43.0,NA,Tuesday,Autumn
2003-12-31,balt,12,NA,38.0,NA,Wednesday,Autumn
2004-01-01,balt,24,NA,39.0,NA,Thursday,Winter
2004-01-02,balt,18,NA,45.0,NA,Friday,Winter
2004-01-03,balt,23,NA,49.0,NA,Saturday,Winter
2004-01-04,balt,23,5.8857758621,53.0,NA,Sunday,Winter
2004-01-05,balt,20,NA,44.0,NA,Monday,Winter
2004-01-06,balt,16,NA,37.0,NA,Tuesday,Winter
2004-01-07,balt,20,NA,24.0,NA,Wednesday,Winter
2004-01-08,balt,18,NA,28.0,NA,Thursday,Winter
2004-01-09,balt,21,NA,24.0,NA,Friday,Winter
2004-01-10,balt,10,-11.61758621,13.0,NA,Saturday,Winter
2004-01-11,balt,20,NA,19.0,NA,Sunday,Winter
2004-01-12,balt,20,NA,38.0,NA,Monday,Winter
2004-01-13,balt,25,NA,40.0,NA,Tuesday,Winter
2004-01-14,balt,20,NA,26.0,NA,Wednesday,Winter
2004-01-15,balt,19,NA,24.0,NA,Thursday,Winter
2004-01-16,balt,14,9.4490063521,20.0,NA,Friday,Winter
2004-01-17,balt,14,NA,25.0,NA,Saturday,Winter
2004-01-18,balt,17,NA,32.0,NA,Sunday,Winter
2004-01-19,balt,23,NA,25.0,NA,Monday,Winter
2004-01-20,balt,25,NA,24.0,NA,Tuesday,Winter
2004-01-21,balt,24,NA,22.0,NA,Wednesday,Winter
2004-01-22,balt,22,5.5622731397,31.0,NA,Thursday,Winter
2004-01-23,balt,16,NA,19.0,NA,Friday,Winter
2004-01-24,balt,19,NA,22.0,NA,Saturday,Winter
2004-01-25,balt,14,NA,14.0,NA,Sunday,Winter
2004-01-26,balt,19,NA,19.0,NA,Monday,Winter
2004-01-27,balt,10,NA,25.0,NA,Tuesday,Winter
2004-01-28,balt,13,-8.925517241,23.0,NA,Wednesday,Winter
2004-01-29,balt,13,NA,23.0,NA,Thursday,Winter
2004-01-30,balt,15,NA,22.0,NA,Friday,Winter
2004-01-31,balt,8,NA,18.0,NA,Saturday,Winter
2004-02-01,balt,14,NA,21.0,NA,Sunday,Winter
2004-02-02,balt,16,NA,23.0,NA,Monday,Winter
2004-02-03,balt,21,-10.57008621,31.0,NA,Tuesday,Winter
2004-02-04,balt,26,NA,32.0,NA,Wednesday,Winter
2004-02-05,balt,12,NA,28.0,NA,Thursday,Winter
2004-02-06,balt,21,NA,33.0,NA,Friday,Winter
2004-02-07,balt,13,NA,37.0,NA,Saturday,Winter
2004-02-08,balt,18,NA,27.0,NA,Sunday,Winter
2004-02-09,balt,19,3.824137931,32.0,NA,Monday,Winter
2004-02-10,balt,12,NA,41.0,NA,Tuesday,Winter
2004-02-11,balt,10,NA,35.0,NA,Wednesday,Winter
2004-02-12,balt,21,NA,37.0,NA,Thursday,Winter
2004-02-13,balt,20,NA,37.0,NA,Friday,Winter
2004-02-14,balt,17,NA,38.0,NA,Saturday,Winter
2004-02-15,balt,16,-9.464913793,30.0,NA,Sunday,Winter
2004-02-16,balt,11,NA,26.0,NA,Monday,Winter
2004-02-17,balt,19,NA,28.0,NA,Tuesday,Winter
2004-02-18,balt,19,NA,36.0,NA,Wednesday,Winter
2004-02-19,balt,15,NA,44.0,NA,Thursday,Winter
2004-02-20,balt,21,NA,43.0,NA,Friday,Winter
2004-02-21,balt,16,19.161369082,45.0,NA,Saturday,Winter
2004-02-22,balt,10,NA,39.0,NA,Sunday,Winter
2004-02-23,balt,14,NA,37.0,NA,Monday,Winter
2004-02-24,balt,16,NA,38.0,NA,Tuesday,Winter
2004-02-25,balt,18,NA,36.0,NA,Wednesday,Winter
2004-02-26,balt,13,NA,35.0,NA,Thursday,Winter
2004-02-27,balt,17,-4.818687902,41.0,NA,Friday,Winter
2004-02-28,balt,13,NA,43.0,NA,Saturday,Winter
2004-02-29,balt,19,NA,46.0,NA,Sunday,Winter
2004-03-01,balt,13,NA,46.0,NA,Monday,Winter
2004-03-02,balt,17,NA,58.0,NA,Tuesday,Winter
2004-03-03,balt,14,NA,54.0,NA,Wednesday,Winter
2004-03-04,balt,8,10.056637931,53.0,NA,Thursday,Winter
2004-03-05,balt,8,NA,60.0,NA,Friday,Winter
2004-03-06,balt,14,NA,59.0,NA,Saturday,Winter
2004-03-07,balt,12,NA,47.0,NA,Sunday,Winter
2004-03-08,balt,14,NA,39.0,NA,Monday,Winter
2004-03-09,balt,10,NA,36.0,NA,Tuesday,Winter
2004-03-10,balt,20,-4.015254237,39.0,NA,Wednesday,Winter
2004-03-11,balt,15,NA,42.0,NA,Thursday,Winter
2004-03-12,balt,23,NA,40.0,NA,Friday,Winter
2004-03-13,balt,13,NA,37.0,NA,Saturday,Winter
2004-03-14,balt,14,NA,39.0,NA,Sunday,Winter
2004-03-15,balt,21,NA,52.0,NA,Monday,Winter
2004-03-16,balt,14,-14.16949153,42.0,NA,Tuesday,Winter
2004-03-17,balt,13,NA,37.0,NA,Wednesday,Winter
2004-03-18,balt,20,NA,39.0,NA,Thursday,Winter
2004-03-19,balt,19,NA,39.0,NA,Friday,Winter
2004-03-20,balt,17,NA,44.0,NA,Saturday,Winter
2004-03-21,balt,14,NA,46.0,NA,Sunday,Winter
2004-03-22,balt,12,-0.67838537,33.0,NA,Monday,Winter
2004-03-23,balt,13,NA,35.0,NA,Tuesday,Winter
2004-03-24,balt,24,NA,44.0,NA,Wednesday,Winter
2004-03-25,balt,15,NA,57.0,NA,Thursday,Winter
2004-03-26,balt,11,NA,62.0,NA,Friday,Winter
2004-03-27,balt,16,NA,61.0,NA,Saturday,Winter
2004-03-28,balt,13,-14.65926554,53.0,NA,Sunday,Winter
2004-03-29,balt,13,NA,42.0,NA,Monday,Winter
2004-03-30,balt,25,NA,41.0,NA,Tuesday,Winter
2004-03-31,balt,14,NA,46.0,NA,Wednesday,Winter
2004-04-01,balt,15,NA,46.0,NA,Thursday,Spring
2004-04-02,balt,10,NA,45.0,NA,Friday,Spring
2004-04-03,balt,15,-8.475899494,48.0,NA,Saturday,Spring
2004-04-04,balt,15,NA,41.0,NA,Sunday,Spring
2004-04-05,balt,14,NA,39.0,NA,Monday,Spring
2004-04-06,balt,15,NA,44.0,NA,Tuesday,Spring
2004-04-07,balt,19,NA,61.0,NA,Wednesday,Spring
2004-04-08,balt,20,NA,50.0,NA,Thursday,Spring
2004-04-09,balt,11,1.0423357122,53.0,NA,Friday,Spring
2004-04-10,balt,16,NA,50.0,NA,Saturday,Spring
2004-04-11,balt,15,NA,47.0,NA,Sunday,Spring
2004-04-12,balt,17,NA,45.0,NA,Monday,Spring
2004-04-13,balt,18,NA,48.0,NA,Tuesday,Spring
2004-04-14,balt,13,NA,49.0,NA,Wednesday,Spring
2004-04-15,balt,13,-11.73360244,54.0,NA,Thursday,Spring
2004-04-16,balt,16,NA,50.0,NA,Friday,Spring
2004-04-17,balt,19,NA,60.0,NA,Saturday,Spring
2004-04-18,balt,9,NA,69.0,NA,Sunday,Spring
2004-04-19,balt,16,NA,72.0,NA,Monday,Spring
2004-04-20,balt,17,NA,69.0,NA,Tuesday,Spring
2004-04-21,balt,20,1.4389830508,64.0,NA,Wednesday,Spring
2004-04-22,balt,15,NA,69.0,NA,Thursday,Spring
2004-04-23,balt,13,NA,69.0,NA,Friday,Spring
2004-04-24,balt,18,NA,62.0,NA,Saturday,Spring
2004-04-25,balt,20,NA,58.0,NA,Sunday,Spring
2004-04-26,balt,23,NA,60.0,NA,Monday,Spring
2004-04-27,balt,7,-7.385041629,54.0,NA,Tuesday,Spring
2004-04-28,balt,18,NA,50.0,NA,Wednesday,Spring
2004-04-29,balt,17,NA,61.0,NA,Thursday,Spring
2004-04-30,balt,8,NA,63.0,NA,Friday,Spring
2004-05-01,balt,15,NA,68.0,NA,Saturday,Spring
2004-05-02,balt,18,NA,69.0,NA,Sunday,Spring
2004-05-03,balt,21,-13.91063485,51.0,NA,Monday,Spring
2004-05-04,balt,11,NA,51.0,NA,Tuesday,Spring
2004-05-05,balt,13,NA,59.0,NA,Wednesday,Spring
2004-05-06,balt,16,NA,60.0,NA,Thursday,Spring
2004-05-07,balt,17,NA,69.0,NA,Friday,Spring
2004-05-08,balt,15,NA,58.0,NA,Saturday,Spring
2004-05-09,balt,19,10.934478145,67.0,NA,Sunday,Spring
2004-05-10,balt,20,NA,74.0,NA,Monday,Spring
2004-05-11,balt,15,NA,78.0,NA,Tuesday,Spring
2004-05-12,balt,21,NA,76.0,NA,Wednesday,Spring
2004-05-13,balt,14,NA,76.0,NA,Thursday,Spring
2004-05-14,balt,16,NA,76.0,NA,Friday,Spring
2004-05-15,balt,13,22.70705174,76.0,NA,Saturday,Spring
2004-05-16,balt,12,NA,73.0,NA,Sunday,Spring
2004-05-17,balt,18,NA,74.0,NA,Monday,Spring
2004-05-18,balt,14,NA,73.0,NA,Tuesday,Spring
2004-05-19,balt,14,NA,70.0,NA,Wednesday,Spring
2004-05-20,balt,14,NA,69.0,NA,Thursday,Spring
2004-05-21,balt,16,7.8313395778,74.0,NA,Friday,Spring
2004-05-22,balt,13,NA,75.0,NA,Saturday,Spring
2004-05-23,balt,12,NA,80.0,NA,Sunday,Spring
2004-05-24,balt,13,NA,81.0,NA,Monday,Spring
2004-05-25,balt,13,NA,78.0,NA,Tuesday,Spring
2004-05-26,balt,13,NA,74.0,NA,Wednesday,Spring
2004-05-27,balt,17,5.462074041,73.0,NA,Thursday,Spring
2004-05-28,balt,15,NA,73.0,NA,Friday,Spring
2004-05-29,balt,20,NA,64.0,NA,Saturday,Spring
2004-05-30,balt,15,NA,63.0,NA,Sunday,Spring
2004-05-31,balt,21,NA,67.0,NA,Monday,Spring
2004-06-01,balt,14,NA,70.0,NA,Tuesday,Spring
2004-06-02,balt,9,-3.921181901,69.0,NA,Wednesday,Spring
2004-06-03,balt,10,NA,68.0,NA,Thursday,Spring
2004-06-04,balt,17,NA,63.0,NA,Friday,Spring
2004-06-05,balt,14,NA,59.0,NA,Saturday,Spring
2004-06-06,balt,12,NA,63.0,NA,Sunday,Spring
2004-06-07,balt,11,NA,68.0,NA,Monday,Spring
2004-06-08,balt,15,18.161375605,73.0,NA,Tuesday,Spring
2004-06-09,balt,7,NA,79.0,NA,Wednesday,Spring
2004-06-10,balt,11,NA,80.0,NA,Thursday,Spring
2004-06-11,balt,10,NA,65.0,NA,Friday,Spring
2004-06-12,balt,15,NA,64.0,NA,Saturday,Spring
2004-06-13,balt,9,NA,63.0,NA,Sunday,Spring
2004-06-14,balt,18,7.89125,77.0,NA,Monday,Spring
2004-06-15,balt,14,NA,81.0,NA,Tuesday,Spring
2004-06-16,balt,15,NA,78.0,NA,Wednesday,Spring
2004-06-17,balt,21,NA,81.0,NA,Thursday,Spring
2004-06-18,balt,17,NA,80.0,NA,Friday,Spring
2004-06-19,balt,14,NA,74.0,NA,Saturday,Spring
2004-06-20,balt,15,-13.12176425,66.0,NA,Sunday,Spring
2004-06-21,balt,11,NA,66.0,NA,Monday,Spring
